id,number,playlist_id,tvg_id,display_name,group,group_order,fav_order,uri,logo,description,tvg_shift,favorite,user_agent
1866,1866,0,'kung fu jungle (2014)','Kung Fu Jungle (2014)','VOD Campuran',23,0,'http://akus.my.id/vod3/1308?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1867,1867,0,'kung fu league (2018)','Kung Fu League (2018)','VOD Campuran',23,0,'http://akus.my.id/vod3/1309?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1868,1868,0,'last hero in china (1993)','Last Hero in China (1993)','VOD Campuran',23,0,'http://akus.my.id/vod3/1310?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1869,1869,0,'league of gods (2016)','League of Gods (2016)','VOD Campuran',23,0,'http://akus.my.id/vod3/1311?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1870,1870,0,'legend of the demon cat (2017)','Legend of The Demon Cat (2017)','VOD Campuran',23,0,'http://akus.my.id/vod3/1312?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1871,1871,0,'lightning fists of shaolin (1984)','Lightning Fists of Shaolin (1984)','VOD Campuran',23,0,'http://akus.my.id/vod3/1313?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1872,1872,0,'london has fallen (2016)','London Has Fallen (2016)','VOD Campuran',23,0,'http://akus.my.id/vod3/1314?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1873,1873,0,'lone survivor (2013)','Lone Survivor (2013)','VOD Campuran',23,0,'http://akus.my.id/vod3/1315?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1874,1874,0,'max payne (2008)','Max Payne (2008)','VOD Campuran',23,0,'http://akus.my.id/vod3/1316?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1875,1875,0,'my father is a hero (1995)','My Father is a Hero (1995)','VOD Campuran',23,0,'http://akus.my.id/vod3/1317?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1876,1876,0,'need for speed (2014)','Need For Speed (2014)','VOD Campuran',23,0,'http://akus.my.id/vod3/1318?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1877,1877,0,'ninja 1 (2009)','Ninja 1 (2009)','VOD Campuran',23,0,'http://akus.my.id/vod3/1319?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1878,1878,0,'ninja 2 : shadow of a tear (2013)','Ninja 2 : Shadow of a Tear (2013)','VOD Campuran',23,0,'http://akus.my.id/vod3/1320?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1879,1879,0,'olympus has fallen (2013)','Olympus Has Fallen (2013)','VOD Campuran',23,0,'https://dl.dropbox.com/s/gqnpuh5afj594iw/CTfRKWQZgxggEA6cTKRhxUw3.mp4?dl=0?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1880,1880,0,'on that night... while we dream (2017)','On That Night... While We Dream (2017)','VOD Campuran',23,0,'http://akus.my.id/vod3/1322?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1881,1881,0,'once upon a time in china 1 (1991)','Once Upon a Time in China 1 (1991)','VOD Campuran',23,0,'http://akus.my.id/vod3/1323?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1882,1882,0,'once upon a time in china 2 (1992)','Once Upon a Time in China 2 (1992)','VOD Campuran',23,0,'http://akus.my.id/vod3/1324?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1883,1883,0,'once upon a time in china 3 (1992)','Once Upon a Time in China 3 (1992)','VOD Campuran',23,0,'http://akus.my.id/vod3/1325?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1884,1884,0,'once upon a time in china and america (1997)','Once Upon a Time in China and America (1997)','VOD Campuran',23,0,'http://akus.my.id/vod3/1326?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1885,1885,0,'pretty woman (1990)','Pretty Woman (1990)','VOD Campuran',23,0,'http://akus.my.id/vod3/1327?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1886,1886,0,'romeo must die (2000)','Romeo Must Die (2000)','VOD Campuran',23,0,'http://akus.my.id/vod3/1328?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1887,1887,0,'shaolin soccer (2001)','Shaolin Soccer (2001)','VOD Campuran',23,0,'http://akus.my.id/vod3/1329?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1888,1888,0,'soccer killer (2017)','Soccer Killer (2017)','VOD Campuran',23,0,'http://akus.my.id/vod3/1330?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1889,1889,0,'sucker punch (2011)','Sucker Punch (2011)','VOD Campuran',23,0,'http://akus.my.id/vod3/1331?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1890,1890,0,'sunshine (2007)','Sunshine (2007)','VOD Campuran',23,0,'http://akus.my.id/vod3/1332?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1891,1891,0,'tai-chi master (1993)','Tai-Chi Master (1993)','VOD Campuran',23,0,'http://akus.my.id/vod3/1333?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1892,1892,0,'the bfg (2016)','The BFG (2016)','VOD Campuran',23,0,'http://akus.my.id/vod3/1334?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1893,1893,0,'the bodyguard from beijing (1994)','The Bodyguard from Beijing (1994)','VOD Campuran',23,0,'http://akus.my.id/vod3/1335?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1894,1894,0,'the forbidden kingdom (2008)','The Forbidden Kingdom (2008)','VOD Campuran',23,0,'http://akus.my.id/vod3/1336?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1895,1895,0,'the golden compas (2007)','The Golden Compas (2007)','VOD Campuran',23,0,'http://akus.my.id/vod3/1337?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1896,1896,0,'the grandmaster (2013)','The Grandmaster (2013)','VOD Campuran',23,0,'http://akus.my.id/vod3/1338?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1897,1897,0,'the knight of shadows : between yin and yang (2019)','The Knight of Shadows : Between Yin and Yang (2019)','VOD Campuran',23,0,'http://akus.my.id/vod3/1339?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1898,1898,0,'the kung fu cult master (1993)','The Kung Fu Cult Master (1993)','VOD Campuran',23,0,'http://akus.my.id/vod3/1340?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1899,1899,0,'the legend is born - ip man (2010)','The Legend is Born - Ip Man (2010)','VOD Campuran',23,0,'http://akus.my.id/vod3/1341?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1900,1900,0,'the magnificent seven (2016)','The Magnificent Seven (2016)','VOD Campuran',23,0,'http://akus.my.id/vod3/1342?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1901,1901,0,'the monkey king 1 : havoc in heavens palace (2014)','The Monkey King 1 : Havoc in Heavens Palace (2014)','VOD Campuran',23,0,'http://akus.my.id/vod3/1343?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1902,1902,0,'the monkey king 2 : the legend continues (2016)','The Monkey King 2 : The Legend Continues (2016)','VOD Campuran',23,0,'http://akus.my.id/vod3/1344?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1903,1903,0,'the monkey king 3 : kingdom of women (2018)','The Monkey King 3 : Kingdom of Women (2018)','VOD Campuran',23,0,'http://akus.my.id/vod3/1345?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1904,1904,0,'the mummy : tomb of the dragon emperor (2008)','The Mummy : Tomb of The Dragon Emperor (2008)','VOD Campuran',23,0,'http://akus.my.id/vod3/1346?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1905,1905,0,'the one (2001)','The One (2001)','VOD Campuran',23,0,'http://akus.my.id/vod3/1347?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1906,1906,0,'the shaolin temple (1982)','The Shaolin Temple (1982)','VOD Campuran',23,0,'http://akus.my.id/vod3/1348?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1907,1907,0,'the sorcerer and the white snake (2011)','The Sorcerer and The White Snake (2011)','VOD Campuran',23,0,'http://akus.my.id/vod3/1349?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1908,1908,0,'the unity of heroes (2018)','The Unity of Heroes (2018)','VOD Campuran',23,0,'http://akus.my.id/vod3/1350?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1909,1909,0,'the warlords (2007)','The Warlords (2007)','VOD Campuran',23,0,'http://akus.my.id/vod3/1351?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1910,1910,0,'the warriors way (2010)','The Warriors Way (2010)','VOD Campuran',23,0,'http://akus.my.id/vod3/1352?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1911,1911,0,'the young master (1980)','The Young Master (1980)','VOD Campuran',23,0,'http://akus.my.id/vod3/1353?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1912,1912,0,'tron legacy (2010)','Tron Legacy (2010)','VOD Campuran',23,0,'http://akus.my.id/vod3/1354?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1913,1913,0,'underworld (2003)','Underworld (2003)','VOD Campuran',23,0,'http://akus.my.id/vod3/1355?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1914,1914,0,'underworld (2006) evolution','Underworld (2006) Evolution','VOD Campuran',23,0,'http://akus.my.id/vod3/1356?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1915,1915,0,'underworld (2009) rise of the lycans','Underworld (2009) Rise of the Lycans','VOD Campuran',23,0,'http://akus.my.id/vod3/1357?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1916,1916,0,'underworld (2012) awakening','Underworld (2012) Awakening','VOD Campuran',23,0,'http://akus.my.id/vod3/1358?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1917,1917,0,'underworld (2016) blood wars','Underworld (2016) Blood Wars','VOD Campuran',23,0,'http://akus.my.id/vod3/1359?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1918,1918,0,'unleashed (2005)','Unleashed (2005)','VOD Campuran',23,0,'http://akus.my.id/vod3/1360?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1919,1919,0,'war (2007)','War (2007)','VOD Campuran',23,0,'http://akus.my.id/vod3/1361?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1920,1920,0,'where the wild things are (2009)','Where The Wild Things Are (2009)','VOD Campuran',23,0,'http://akus.my.id/vod3/1362?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1921,1921,0,'wu kong (2017)','Wu Kong (2017)','VOD Campuran',23,0,'http://akus.my.id/vod3/1363?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1922,1922,0,'100% wolf (2020)','100% Wolf (2020)','VOD Animasi',25,0,'http://akus.my.id/vod3/1364?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1923,1923,0,'9 (2009)','9 (2009)','VOD Animasi',25,0,'http://akus.my.id/vod3/1365?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1924,1924,0,'aladdin (1992)','Aladdin (1992)','VOD Animasi',25,0,'http://akus.my.id/vod3/1366?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1925,1925,0,'april and the extraordinary world (2015)','April and The Extraordinary World (2015)','VOD Animasi',25,0,'http://akus.my.id/vod3/1367?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1926,1926,0,'ashita sekai ga owaru toshitemo (2019)','Ashita Sekai ga Owaru Toshitemo (2019)','VOD Animasi',25,0,'http://akus.my.id/vod3/1368?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1927,1927,0,'astro boy (2009)','Astro Boy (2009)','VOD Animasi',25,0,'http://akus.my.id/vod3/1369?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1928,1928,0,'atlantis the lost empire (2001)','Atlantis The Lost Empire (2001)','VOD Animasi',25,0,'http://akus.my.id/vod3/1370?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1929,1929,0,'batman ninja (2018)','Batman Ninja (2018)','VOD Animasi',25,0,'http://akus.my.id/vod3/1371?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1930,1930,0,'batman hush (2019)','Batman Hush (2019)','VOD Animasi',25,0,'http://akus.my.id/vod3/1372?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1931,1931,0,'batman vs teenage mutant ninja turtles (2019)','Batman vs Teenage Mutant Ninja Turtles (2019)','VOD Animasi',25,0,'http://akus.my.id/vod3/1373?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1932,1932,0,'big hero 6 (2014)','Big Hero 6 (2014)','VOD Animasi',25,0,'http://akus.my.id/vod3/1374?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1933,1933,0,'bilal a new breed of hero (2015)','Bilal A New Breed of Hero (2015)','VOD Animasi',25,0,'http://akus.my.id/vod3/1375?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1934,1934,0,'boboiboy the movie 1 (2016)','BoBoiBoy The Movie 1 (2016)','VOD Animasi',25,0,'http://akus.my.id/vod3/1376?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1935,1935,0,'boboiboy the movie 2 (2019)','BoBoiBoy The Movie 2 (2019)','VOD Animasi',25,0,'http://akus.my.id/vod3/1377?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1936,1936,0,'bokura no nanoka-kan sensô (2019)','Bokura no nanoka-kan sensô (2019)','VOD Animasi',25,0,'http://akus.my.id/vod3/1378?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
1937,1937,0,'bola kampung : the movie (2013)','Bola Kampung : The Movie (2013)','VOD Animasi',25,0,'http://akus.my.id/vod3/1379?token=WGs1bjlkMXU3WVAxVDZUanAwOHNaZlJNSS9WOFU5aG5vbjdXV25oMHYyU2tXZjErdk04dmpVMUNReFJCUXczOHZ6YUNKZjNTSkRpemxZMC9HNnh3K1E9PQ==','',,0.0,0,''
